chunk_id,document_name,page_number,content,source
counting_young_children.pdf_p28_c143,counting_young_children.pdf,28,"(IRS SOI) tables (https://www.irs.gov/statistics/soi-tax-stats-advance-child-tax-credit-payments-in-2021), US Census Bureau 2022 Current Population Survey Annual Social and Economic Supplement (CPS ASEC).Notes: Each cell represents the aggregate sum of the advance Child Tax Credit payments. Counts are in millions. Payment amounts are in billions. Ratios in Appendix Table 4 are based on unrounded SOI statistics.1The CPS ASEC Tax Model assigns single filer status such that it is most comparable to the sum of SOI single filers and SOI qualifying widow(er) filers. The CPS ASEC Tax Model does not assign children or dependents to single filers. Singles filers with dependents are reclassified as head of","counting_young_children.pdf, Page 28"
counting_young_children.pdf_p28_c144,counting_young_children.pdf,28,"Tax Model does not assign children or dependents to single filers. Singles filers with dependents are reclassified as head of household filers.2The CPS ASEC Tax Model assigns married filing jointly such that counts are most comparable to the sum of SOI married joint and one-half of SOI married separate filers, and the amounts are most comparable to the sum of SOI married joint and separate filers.CPS ASEC Tax Model","counting_young_children.pdf, Page 28"
acs_handbook.pdf_p1_c0,acs_handbook.pdf,1,Understanding and Using American Community Survey Data What All Data Users Need to Know Issued September 2020,"acs_handbook.pdf, Page 1"
acs_handbook.pdf_p2_c1,acs_handbook.pdf,2,"Acknowledgments Linda A. Jacobsen, Vice President, U.S. Programs, Population Reference Bureau (PRB), and Mark Mather, Associate Vice President, U.S. Programs, PRB, drafted this handbook in partnership with the U.S. Census Bureau’s American Community Survey Office. Other PRB staff who assisted in drafting and reviewing the handbook include: Beth Jarosz, Lillian Kilduff, Kelvin Pollard, Paola Scommegna, and Marissa Slowey. American Community Survey data users who provided feedback and case studies for this handbook include: Joel Alvarez, Mike Carnathan, Clifford Cook, Kenneth Hodges, Lisa Neidert, Joseph Salvo, Jim Skinner, Taylor Tyger, Keith Wiley, and Oliver Wise. Nicole Scanniello and Gretchen Gooding, Census","acs_handbook.pdf, Page 2"
acs_handbook.pdf_p2_c2,acs_handbook.pdf,2,"Hodges, Lisa Neidert, Joseph Salvo, Jim Skinner, Taylor Tyger, Keith Wiley, and Oliver Wise. Nicole Scanniello and Gretchen Gooding, Census Bureau, contributed to the planning and review of the handbook series. The American Community Survey program is under the direction of Albert E. Fontenot Jr., Associate Director for Decennial Census Programs, Deborah M. Stempowski, Assistant Director for Decennial Census Programs, and Donna M. Daily, Chief, American Community Survey Office. Other individuals from the Census Bureau who contributed to the review and release of these handbooks include: Mark Asiala, Karen Battle, Judy Belton, Jennifer Berkley, Patrick Cantwell, Gary Chappell, Eunha Choi,","acs_handbook.pdf, Page 2"
acs_handbook.pdf_p2_c3,acs_handbook.pdf,2,"and release of these handbooks include: Mark Asiala, Karen Battle, Judy Belton, Jennifer Berkley, Patrick Cantwell, Gary Chappell, Eunha Choi, Barbara Downs, Sirius Fuller, Colleen Keating, Justin Keller, Amelia Kermis, Karen King, Maria Olmedo-Malagon, Leanna Mellott, Jennifer Ortman, Nathan Ramsey, KaNin Reese, Jennifer Reichert, Jonathan Rothbaum, Michael Starsinic, Janice Valdisera, David Waddington, and Kai Wu. Faye Brock, Linda Chen, and Christine Geter provided publication management, graphic design and composition, and editorial review for print and electronic media under the direction of Janet Sweeney, Chief of the Graphic and Editorial Services Branch, Public Information Office.","acs_handbook.pdf, Page 2"
acs_handbook.pdf_p2_c4,acs_handbook.pdf,2,"of Janet Sweeney, Chief of the Graphic and Editorial Services Branch, Public Information Office.","acs_handbook.pdf, Page 2"
acs_handbook.pdf_p3_c5,acs_handbook.pdf,3,"U.S. Department of Commerce Wilbur Ross, Secretary Karen Dunn Kelley, Deputy Secretary U.S. CENSUS BUREAU Steven Dillingham, Director Understanding and Using American Community Survey Data What All Data Users Need to Know Issued September 2020","acs_handbook.pdf, Page 3"
acs_handbook.pdf_p86_c456,acs_handbook.pdf,86,"housing units. Group quarters are places where people live or stay, in a group living arrangement that is owned or managed by an entity or organization providing housing and/or ser- vices for the residents. The group quarters population lives in group quarters, of which there are two general categories: Institutional group quarters are facilities that house those who are primarily ineligible, unable, or unlikely to participate in the labor force while resident. The institutionalized population is the population resid- ing in institutional group quarters, such as adult cor- rectional facilities, juvenile facilities, skilled-nursing facilities, and other institutional facilities such as","acs_handbook.pdf, Page 86"
acs_handbook.pdf_p86_c457,acs_handbook.pdf,86,"in institutional group quarters, such as adult cor- rectional facilities, juvenile facilities, skilled-nursing facilities, and other institutional facilities such as mental (psychiatric) hospitals and in-patient hospice facilities. Noninstitutional group quarters are facilities that house those who are primarily eligible, able, or likely to participate in the labor force while resident. The noninstitutionalized population lives in noninsti- tutional group quarters such as college/university student housing, military quarters, and other non- institutional group quarters such as emergency and transitional shelters for people experiencing homelessness and group homes. Housing Unit. A housing unit is a house, an apartment, a mobile home or trailer,","acs_handbook.pdf, Page 86"
acs_handbook.pdf_p86_c458,acs_handbook.pdf,86,"experiencing homelessness and group homes. Housing Unit. A housing unit is a house, an apartment, a mobile home or trailer, a group of rooms, or a single room occupied as separate living quarters, or if vacant, intended for occupancy as separate living quarters. Separate living quarters are those in which the occu- pants live separately from any other individuals in the building and which have direct access from outside the building or through a common hall. For vacant units, the criteria of separateness and direct access are applied to the intended occupants whenever possible. Imputation. When data are missing, it","acs_handbook.pdf, Page 86"
acs_handbook.pdf_p86_c459,acs_handbook.pdf,86,"criteria of separateness and direct access are applied to the intended occupants whenever possible. Imputation. When data are missing, it is standard prac- tice to use a statistical procedure called imputation to fill in missing responses. Imputation is the placement of one or more estimated answers into a field of data records that previously had no data or had incorrect or implausible data. There are two principal imputation methods to deal with missing or inconsistent data— assignment and allocation. Margin of Error (MOE). The margin of error is the measure of sampling error published with each ACS estimate. A margin","acs_handbook.pdf, Page 86"
acs_handbook.pdf_p86_c460,acs_handbook.pdf,86,of Error (MOE). The margin of error is the measure of sampling error published with each ACS estimate. A margin of error is the difference between an estimate and its upper or lower confidence bounds. Confidence bounds can be created by adding the mar- gin of error to the estimate (for an upper bound) and subtracting the margin of error from the estimate (for a lower bound). All published margins of error for the ACS are based on a 90 percent confidence level.,"acs_handbook.pdf, Page 86"
acs_handbook.pdf_p87_c461,acs_handbook.pdf,87,"Understanding and Using American Community Survey Data 81 What All Data Users Need to Know 81 U.S. Census Bureau Measurement Error. Also referred to as “response error,” measurement error occurs when the response received differs from the “true” value as a result of the respondent, the interviewer, the questionnaire, the mode of collection, the respondent’s record-keeping system(s), or other similar factors. Multiyear Estimates. Three-year and five-year esti- mates based on multiple years of ACS data. ACS 5-year estimates are published for geographic areas down to the census block group level. ACS 3-year estimates have been discontinued, but are available for","acs_handbook.pdf, Page 87"
acs_handbook.pdf_p87_c462,acs_handbook.pdf,87,"for geographic areas down to the census block group level. ACS 3-year estimates have been discontinued, but are available for 2013 and earlier years for geographic areas with popu- lations of 20,000 or more. Narrative Profiles. Narrative profiles are short, analytic reports derived from recent ACS 5-year estimates. Each narrative profile covers 15 different topic areas and provides text and bar charts to display highlights of selected social, economic, housing, and demo- graphic estimates for a selected geographic area. Nonsampling Error. Total survey error can be classified into two categories—sampling error and nonsampling error. Errors that occur during data collection","acs_handbook.pdf, Page 87"
acs_handbook.pdf_p87_c463,acs_handbook.pdf,87,"Error. Total survey error can be classified into two categories—sampling error and nonsampling error. Errors that occur during data collection (for example, nonresponse error, response error, and inter- viewer error) or data capture fall under the category of nonsampling error. Overcoverage. Overcoverage exists when housing units or people have more than one chance of selec- tion in the sample, or are included in the sample when they should not have been. Period Estimates. An estimate based on information collected over a period of time. For ACS estimates, the period is either 1 year or 5 years. ACS 3-year estimates have","acs_handbook.pdf, Page 87"
acs_handbook.pdf_p87_c464,acs_handbook.pdf,87,"a period of time. For ACS estimates, the period is either 1 year or 5 years. ACS 3-year estimates have been discontinued, but are available for 2013 and earlier years for geographic areas with populations of 20,000 or more. Point-in-Time Estimates. An estimate based on one point in time. The decennial census long-form esti- mates for the 2000 Census were based on information collected as of April 1, 2000. Population Estimates Program. The Census Bureau’s Population Estimates Program (PEP) produces July 1 estimates for years after the last published decennial census (2010), as well as for past decades. Existing data","acs_handbook.pdf, Page 87"
acs_handbook.pdf_p87_c465,acs_handbook.pdf,87,"July 1 estimates for years after the last published decennial census (2010), as well as for past decades. Existing data series—such as births, deaths, federal tax returns, Medicare enrollment, and immigration—are used to update the decennial census base counts. Population estimates are used in federal funding allocations, in setting the levels of national surveys, and in monitoring recent demographic changes. Public Use Microdata Area (PUMA). A statistical area defined to contain a population of 100,000 or greater for which the Census Bureau tabulates Public Use Microdata Sample (PUMS) data. ACS and decennial census population and housing microdata are dissemi- nated","acs_handbook.pdf, Page 87"
acs_handbook.pdf_p87_c466,acs_handbook.pdf,87,Census Bureau tabulates Public Use Microdata Sample (PUMS) data. ACS and decennial census population and housing microdata are dissemi- nated using these defined areas. Public Use Microdata Sample (PUMS) Files. Computerized files containing a sample of individual records of people and households that responded to the ACS (stripped of all identifying information). The PUMS files permit analysis of specific population groups and custom variables that are not available through other ACS data products. Puerto Rico Community Survey (PRCS). The counter- part to the ACS that is conducted in Puerto Rico. Quality Measures. Statistics that provide informa- tion about the quality,"acs_handbook.pdf, Page 87"
acs_handbook.pdf_p87_c467,acs_handbook.pdf,87,"part to the ACS that is conducted in Puerto Rico. Quality Measures. Statistics that provide informa- tion about the quality of the data from the ACS. Four different measures are provided with the annual data release: 1) initial sample size and final interviews, 2) coverage rates, 3) response rates, and 4) item allo- cation rates for all collected variables. Details are available in the technical documentation for the ACS products. QuickFacts. A Census Bureau Web site that provides quick, easy access to facts about people, businesses, and geographic areas for all states, counties, and cities and towns with more than","acs_handbook.pdf, Page 87"
acs_handbook.pdf_p87_c468,acs_handbook.pdf,87,"access to facts about people, businesses, and geographic areas for all states, counties, and cities and towns with more than 5,000 people. Ranking Tables. A table or product type that orders the states according to the numeric value of the data displayed. ACS Ranking Tables begin with the letter “R.” Reference Week. The calendar week preceding the date on which the respondents completed their ques- tionnaires or were enumerated. This calendar week may not be the same for all people since the enumera- tion may not be completed in 1 week. Reference Period. Time interval to which survey responses refer.","acs_handbook.pdf, Page 87"
acs_handbook.pdf_p87_c469,acs_handbook.pdf,87,"since the enumera- tion may not be completed in 1 week. Reference Period. Time interval to which survey responses refer. For example, many ACS questions refer to the day of the interview; others refer to “the past 12 months” or “last week.” Residence Rules. The ACS uses a “current residence” rule to interview people who are currently living or staying in the sample housing unit as long as their stay at that address will exceed 2 months. See the entry on “Usual Residence” for information about residence rules in the decennial census. Respondent. The person supplying survey or census information","acs_handbook.pdf, Page 87"
acs_handbook.pdf_p87_c470,acs_handbook.pdf,87,on “Usual Residence” for information about residence rules in the decennial census. Respondent. The person supplying survey or census information about his or her living quarters and its occupants.,"acs_handbook.pdf, Page 87"
acs_handbook.pdf_p88_c471,acs_handbook.pdf,88,"82 Understanding and Using American Community Survey Data 82 What All Data Users Need to Know U.S. Census Bureau Respondent Errors. The respondents’ failure to provide the correct answer to a survey question for any reason, such as poor comprehension of the question mean- ing, low motivation to answer the question, inability to retrieve the necessary information, or an unwillingness to answer the question truthfully. Sample. Entities selected for a specific survey. Sample Data. Population and housing information col- lected on a continuous basis for selected areas in the ACS and other surveys where data are gathered from a selected","acs_handbook.pdf, Page 88"
acs_handbook.pdf_p88_c472,acs_handbook.pdf,88,"on a continuous basis for selected areas in the ACS and other surveys where data are gathered from a selected group of respondents. No sample data were collected in the 2010 Census. Sample Survey. A data collection activity involving observations or questionnaires for a sample of a popu- lation. These data are used to produce estimates for the entire population. Sampling Error. Errors that occur because only part of the population is directly contacted. With any sample, differences are likely to exist between the character- istics of the sampled population and the larger group from which the sample was chosen.","acs_handbook.pdf, Page 88"
acs_handbook.pdf_p88_c473,acs_handbook.pdf,88,"to exist between the character- istics of the sampled population and the larger group from which the sample was chosen. Sampling Rate. Proportion of the addresses in a geographic area, or residents of a GQ facility, who are selected for interview in a particular time period. Sampling Variability. Variation that occurs by chance because a sample of the population is surveyed rather than the entire population. Selected Population Profiles. Selected Population Profiles can be used to show ACS data for a specific racial or ethnic group (for example, Alaska Natives), ancestry groups, or country of birth. Single-Year (1-Year) Estimates. Estimates","acs_handbook.pdf, Page 88"
acs_handbook.pdf_p88_c474,acs_handbook.pdf,88,"a specific racial or ethnic group (for example, Alaska Natives), ancestry groups, or country of birth. Single-Year (1-Year) Estimates. Estimates based on 1 year of ACS data. They are meant to reflect the charac- teristics of a geographic area over an entire 12-month period. ACS 1-year estimates are published for geo- graphic areas with populations of 65,000 or more. Starting with the 2014 ACS, the Census Bureau is also publishing 1-year Supplemental Estimates—simplified versions of popular ACS tables for areas with at least 20,000 people. Standard Error. The standard error is a measure of the deviation of a sample estimate","acs_handbook.pdf, Page 88"
acs_handbook.pdf_p88_c475,acs_handbook.pdf,88,"with at least 20,000 people. Standard Error. The standard error is a measure of the deviation of a sample estimate from the average of all possible samples. Statistical Significance, Test of. A test of statistical significance provides statistical evidence that indicates whether an observed difference between two esti- mates is likely due to chance (“not statistically signifi- cant”), or likely represents a true difference that exists in the population as a whole (“statistically significant”). Statistical significance in census data products is usu- ally reported at the 90 percent confidence level. Note that some statistical significance results displayed in data.census.gov may","acs_handbook.pdf, Page 88"
acs_handbook.pdf_p88_c476,acs_handbook.pdf,88,"is usu- ally reported at the 90 percent confidence level. Note that some statistical significance results displayed in data.census.gov may be based on unrounded esti- mates and standard errors and users may not be able to duplicate the results using the rounded estimates and measures of error as displayed in data.census.gov. Subject Tables. Subject Tables include ACS data orga- nized by subject area, providing an overview of the information that analysts most often receive requests for from data users. ACS Subject Tables begin with the letter “S.” Summary File. The ACS Summary File is a comma- delimited text file that","acs_handbook.pdf, Page 88"
acs_handbook.pdf_p88_c477,acs_handbook.pdf,88,"Subject Tables begin with the letter “S.” Summary File. The ACS Summary File is a comma- delimited text file that contains all of the Detailed Tables for the ACS data releases. Summary Level. Summary levels specify the content and hierarchical relationships of the geographic ele- ments that are required to tabulate and summarize data. Each summary level has an assigned 3-digit sum- mary level code to help programmers link each specific summary level to its appropriate use in a table, map, or other data summarization format. Some examples of summary levels are: • 040: State • 050: State-County • 060:","acs_handbook.pdf, Page 88"
acs_handbook.pdf_p88_c478,acs_handbook.pdf,88,"map, or other data summarization format. Some examples of summary levels are: • 040: State • 050: State-County • 060: State-County-County Subdivision • 150: State-County-Census Tract-Block Group • 160: State-Place • 314: Metropolitan Statistical Area-Metropolitan Division • 430: Urban Area-State-County It is important to distinguish between a summary level and a geographic area. A summary level represents the concept of a geographic level. For example, summary level 050, State-County, represents the concept of a county within a state. By comparison, a geographic area covers territory “on the ground,” such as Madison County, Indiana. Supplemental Estimates. Simplified Detailed Tables that provide","acs_handbook.pdf, Page 88"
acs_handbook.pdf_p88_c479,acs_handbook.pdf,88,"a geographic area covers territory “on the ground,” such as Madison County, Indiana. Supplemental Estimates. Simplified Detailed Tables that provide access to the most recent ACS data at a lower population threshold than the standard 1-year tables. Available for selected geographic areas with 20,000 people or more. ACS Supplemental Estimates begin with the letter “K.” Undercoverage. The extent to which a sample does not include members of the target population thus preventing those members from having any chance of selection into the sample. Unit Nonresponse. The failure to obtain the minimum required data from a unit in the sample.","acs_handbook.pdf, Page 88"
acs_handbook.pdf_p88_c480,acs_handbook.pdf,88,into the sample. Unit Nonresponse. The failure to obtain the minimum required data from a unit in the sample.,"acs_handbook.pdf, Page 88"
acs_handbook.pdf_p89_c481,acs_handbook.pdf,89,"Understanding and Using American Community Survey Data 83 What All Data Users Need to Know 83 U.S. Census Bureau Universe. The total number of units (e.g., individu- als, households, or businesses) in the population of interest. Usual Residence. Usual residence is a concept used in the decennial census to determine where a person should be counted in the census. Usual residence is defined as the place where a person lives and sleeps most of the time. This place is not necessarily the same as a person’s voting residence or legal residence. Variance Replicate Tables. These augmented ACS Detailed Tables include","acs_handbook.pdf, Page 89"
acs_handbook.pdf_p89_c482,acs_handbook.pdf,89,"necessarily the same as a person’s voting residence or legal residence. Variance Replicate Tables. These augmented ACS Detailed Tables include sets of 80 replicate estimates, which allow advanced users to calculate measures of error for estimates using the same methods that are used to produce the published margins of error (MOEs) in data.census.gov. These methods incorporate the covariance between estimates that approximate MOE formulas do not. They are published for a subset of the 5-year Detailed Tables and at selected summary levels. The 2010–2014 ACS 5-year estimates were the first for which these were available. We started by selecting “Block","acs_handbook.pdf, Page 89"
acs_handbook.pdf_p89_c483,acs_handbook.pdf,89,"summary levels. The 2010–2014 ACS 5-year estimates were the first for which these were available. We started by selecting “Block Group,” then “Louisiana,” “Orleans Parish, Louisiana,” and “All Block Groups within Orleans Parish, Louisiana” (see Figure 6.2).","acs_handbook.pdf, Page 89"
2020_census_methodology.pdf_p109_c600,2020_census_methodology.pdf,109,"U.S. Census Bureau 2020 Census Operational Plan—Version 3.0 103 • Select tribal areas and American Indian areas that request to be enumerated in person during the initial visit. Changes Made Since Version 2.0 Operational Plan Release: The UE Operation was modified in May 2017, when the new UL Operation was created. The majority of the LQ that were originally designated in the UE TEA were moved to the UL TEA. UE will continue to update the address and feature data and enumer- ate respondents in person, but will deploy proven paper-based methodologies in the field. Lessons Learned Based on lessons","2020_census_methodology.pdf, Page 109"
2020_census_methodology.pdf_p109_c601,2020_census_methodology.pdf,109,"and enumer- ate respondents in person, but will deploy proven paper-based methodologies in the field. Lessons Learned Based on lessons learned from the 2010 Census studies and reviews, the following recommenda- tions were made: • Develop a robust method to enumerate GQ in UE areas. • Do not require a 100-percent certification of vacant and deleted addresses. Operational Innovations Operational Innovations include the following: • Combine methodologies from the 2010 UL, Remote Update/Enumerate, Remote Alaska, and UE Operations. • Use a reengineered field management structure and approach to managing fieldwork, includ- ing a new field office structure and new staff","2020_census_methodology.pdf, Page 109"
2020_census_methodology.pdf_p109_c602,2020_census_methodology.pdf,109,"a reengineered field management structure and approach to managing fieldwork, includ- ing a new field office structure and new staff positions. • Reuse processes and procedures from In-Field Address Canvassing and NRFU to the extent feasible. In addition, the following operational design assumptions result in an innovative UE Operation: • UE utilizes a reengineered field management structure. • UE areas will not have an In-Field Address Canvassing. • UE will employ real-time or near-real time data processing. • UE will be able to assign a final HU status of vacant. Description of Operation The UE Operation is comprised of the","2020_census_methodology.pdf, Page 109"
2020_census_methodology.pdf_p109_c603,2020_census_methodology.pdf,109,"be able to assign a final HU status of vacant. Description of Operation The UE Operation is comprised of the following components: UE Production, UE Listing QC, and UE Reinterview. UE Production The UE enumerators visit every place where people could live or stay, comparing what they see on the ground to the existing census address list and either verifying or correcting the address and location information. Much like ADC, enumerators classify each LQ as a HU, a GQ, a TL, or as nonres- idential. If the LQ is not classified as a HU in the UE TEA, it is","2020_census_methodology.pdf, Page 109"
2020_census_methodology.pdf_p109_c604,2020_census_methodology.pdf,109,"TL, or as nonres- idential. If the LQ is not classified as a HU in the UE TEA, it is either reassigned to the appropriate enumeration operation or removed from the list for enumeration. (In the Remote Alaska TEA, an enumerator will attempt to conduct an interview at all LQ types, including HU, GQ, and TL.) For both UE TEA and Remote Alaska TEA, at each HU an enumerator will attempt to conduct an inter- view. If someone answers the door, the enumerator will provide a Confidentiality Notice and ask about the address in order to verify or update the","2020_census_methodology.pdf, Page 109"
2020_census_methodology.pdf_p109_c605,2020_census_methodology.pdf,109,"door, the enumerator will provide a Confidentiality Notice and ask about the address in order to verify or update the infor- mation, as appropriate. The enumerator will then ask if there are any additional LQs in the struc- ture or on the property and collect or update that information, as appropriate. The enumerator will then interview the respondent using a paper ques- tionnaire. If no one is home, the enumerator will return to the nonresponding HU for two additional attempts. If there is still no response, the enumera- tor can contact a proxy to complete the interview. UE Listing QC","2020_census_methodology.pdf, Page 109"
2020_census_methodology.pdf_p109_c606,2020_census_methodology.pdf,109,"If there is still no response, the enumera- tor can contact a proxy to complete the interview. UE Listing QC QC compares what is on the ground to the work of the production enumerator and verifies or updates the listing work as necessary. If the production enumerator’s work passes, then the QC assignment is complete. If the production enumerator’s work does not pass, then a full canvass of the produc- tion enumerator’s work is conducted. UE Reinterview A sample of cases enumerated through UE will be selected for UE Reinterview. This helps pinpoint possible cases of enumerator falsification. The Reinterview","2020_census_methodology.pdf, Page 109"
2020_census_methodology.pdf_p109_c607,2020_census_methodology.pdf,109,cases enumerated through UE will be selected for UE Reinterview. This helps pinpoint possible cases of enumerator falsification. The Reinterview can take place in the field or on the telephone.,"2020_census_methodology.pdf, Page 109"
2020_census_methodology.pdf_p110_c608,2020_census_methodology.pdf,110,"104 2020 Census Operational Plan—Version 3.0 U.S. Census Bureau Research Completed Research that directly supports this operation has not yet been completed. Decisions Made The following decisions have been made for this operation: 9 Based on funding uncertainty and reprioritiza- tion of critical components of the 2020 Census, the Census Bureau replanned the UE operation and will deploy a paper-based solution for UE. The Census Bureau will use paper-based solu- tions to enumerate GQ during UE. 9 Based on funding uncertainty and reprioritiza- tion of critical components of the 2020 Census, the Census Bureau replanned the UE operation and will","2020_census_methodology.pdf, Page 110"
2020_census_methodology.pdf_p110_c609,2020_census_methodology.pdf,110,"uncertainty and reprioritiza- tion of critical components of the 2020 Census, the Census Bureau replanned the UE operation and will deploy a paper-based solution for UE. The Census Bureau will use paper-based solu- tions to enumerate TLs during UE. 9 There will be a universe of processing IDs cre- ated before the operation begins. Enumerators will select a unique processing ID for all newly identified living quarters. 9 The UE Operation will not attempt to contact respondents by mail. 9 The UE Operation will not leave a notice-of- visit form. If no one is home during a contact attempt, the","2020_census_methodology.pdf, Page 110"
2020_census_methodology.pdf_p110_c610,2020_census_methodology.pdf,110,"The UE Operation will not leave a notice-of- visit form. If no one is home during a contact attempt, the Census Bureau will leave a record of visit and return to complete the enumeration at a later time. 9 The UE Operation will use the same business rules implemented for the ADC Operation. For example, UE will add, delete, verify, move, etc. 9 UE address and map updating will occur during daylight hours. If during daylight hours, a respondent is home and willing to respond, the enumerator will capture that data at that time. If no one is home, the","2020_census_methodology.pdf, Page 110"
2020_census_methodology.pdf_p110_c611,2020_census_methodology.pdf,110,"home and willing to respond, the enumerator will capture that data at that time. If no one is home, the follow-up enumeration will occur using some of the same business rules established for NRFU. 9 UE enumerators will conduct all follow-up enu- meration in person. The UE Operation will not make outbound phone calls. 9 The UE Operation will not leave a notice-of-visit form at a HU. An enumerator will conduct the enumeration at every HU during the operation. 9 Remote Alaska will use the same listing and enu- meration methodologies as in the 2010 Census. Design Issues to Be","2020_census_methodology.pdf, Page 110"
2020_census_methodology.pdf_p110_c612,2020_census_methodology.pdf,110,Remote Alaska will use the same listing and enu- meration methodologies as in the 2010 Census. Design Issues to Be Resolved Additional work is required to make decisions on the following questions: Question Expected Date Can administrative records and third- party data be used to validate units in Quality Control? October 2017 What is the cost/benefit to only visiting the living quarter once? October 2017 How are Census IDs from the address list associated with or linked to the questionnaires? December 2017 Cost and Quality Investment in UE is projected to have minimal influ- ence on the overall cost and,"2020_census_methodology.pdf, Page 110"
2020_census_methodology.pdf_p110_c613,2020_census_methodology.pdf,110,"December 2017 Cost and Quality Investment in UE is projected to have minimal influ- ence on the overall cost and quality of the 2020 Census. Risks It is essential that in-field production assignments for UE be closed out on time at the end of each assignment period so that the schedule stays on course with minimal delays in completing the MAF update process and all other future activities. IF there are significant delays in completing the in-field production assignments for UE, THEN this will affect the start date of the MAF update pro- cess, which may contribute to substantial delays","2020_census_methodology.pdf, Page 110"
2020_census_methodology.pdf_p110_c614,2020_census_methodology.pdf,110,"UE, THEN this will affect the start date of the MAF update pro- cess, which may contribute to substantial delays in future schedule activities and downstream activities. The UE Operation was descoped from the 2018 End- to-End Census Test. Subsequently on May 16, 2017, the 2020 Census Executive Steering Committee approved a proposal to redesign the UE Operation. As a result of that redesign, the plan is to use meth- odologies similar to those used for 2010 Remote Alaska and remote UE. IF the UE Operation deviates from the methods used in 2010 or cannot utilize other operational methods being","2020_census_methodology.pdf, Page 110"
2020_census_methodology.pdf_p110_c615,2020_census_methodology.pdf,110,"remote UE. IF the UE Operation deviates from the methods used in 2010 or cannot utilize other operational methods being tested in 2018, THEN the UE Operation will have difficulty complet- ing the goals and objectives for the 2020 Census.","2020_census_methodology.pdf, Page 110"
2020_census_methodology.pdf_p111_c616,2020_census_methodology.pdf,111,U.S. Census Bureau 2020 Census Operational Plan—Version 3.0 105 Milestones Date Activity April 2016 Begin detailed planning of UE. May 2017 UE redesign approved. December 2017 Release the UE DOP . January 2020 Begin UE for the 2020 Census in Remote Alaska. March 2020 Begin UE for 2020 Census. July 2020 End UE for 2020 Census. 5.5.7 Group Quarters Detailed Planning Status: Underway DOP delivered in FY 2017 Purpose The 2020 Census Group Quarters (GQ) Operation will: • Enumerate people living or staying in GQ. • Provide an opportunity for people experiencing homelessness and receiving service at a ser- vice-based,"2020_census_methodology.pdf, Page 111"
2020_census_methodology.pdf_p111_c617,2020_census_methodology.pdf,111,"living or staying in GQ. • Provide an opportunity for people experiencing homelessness and receiving service at a ser- vice-based location, such as a soup kitchen, to be counted in the census. Changes Made Since Version 2.0 Operational Plan Release: There have been multiple refine- ments to each component of this operation. The In-Field Advance Contact component has been removed. The GQ Enumeration component will be mainly paper-based, but GQ contacts will be offered the option to provide electronic resi- dent-level data (eResponse) via a secure server using a standardized template. Lessons Learned Based on lessons learned from the 2010","2020_census_methodology.pdf, Page 111"
2020_census_methodology.pdf_p111_c618,2020_census_methodology.pdf,111,"dent-level data (eResponse) via a secure server using a standardized template. Lessons Learned Based on lessons learned from the 2010 Census studies and reviews, the following recommenda- tions were made: • Integrate GQ frame validation and enumeration data collection methodologies. • Research and test automation to collect GQ data to reduce data capture and processing time, which incorporates tracking and linkage capabilities (eliminates manual transcription of administrative records and third-party data onto paper instrument). • Explore ways to reduce the number of visits on military installations. (Research and test the enu- meration of military personnel through the use of administrative","2020_census_methodology.pdf, Page 111"
2020_census_methodology.pdf_p111_c619,2020_census_methodology.pdf,111,"number of visits on military installations. (Research and test the enu- meration of military personnel through the use of administrative records and third-party data.) • Maintain consistent answer categories regard- ing the question on having a UHE on all census data collection instruments, the Individual Census Report, and Shipboard Census Report (now referred to as the Individual Census Questionnaire [ICQ] and Shipboard Census Questionnaire). • Conduct outreach to professional organizations, such as education, health care, and tribal organi- zations, as part of the 2020 Census GQ planning. Operational Innovations Operational Innovations include the following: • Use of an integrated approach","2020_census_methodology.pdf, Page 111"
2020_census_methodology.pdf_p111_c620,2020_census_methodology.pdf,111,"part of the 2020 Census GQ planning. Operational Innovations Operational Innovations include the following: • Use of an integrated approach including admin- istrative records, third-party data, and ADC (In-Field and In-Office) to improve the GQ frame. • Use of multiple modes of enumeration, including electronic exchange of client-level data, and automated field listing and enumeration. • Integration of GQ Validation and enumeration in all field operations that allow for accurate classi- fication of LQ. • Staff trained in multiple operational steps increase efficiency for completing the operation. • Use of both in-office and in-field methods for enumeration. Description of Operation","2020_census_methodology.pdf, Page 111"
2020_census_methodology.pdf_p111_c621,2020_census_methodology.pdf,111,"steps increase efficiency for completing the operation. • Use of both in-office and in-field methods for enumeration. Description of Operation Before the enumeration at GQ can occur, the Census Bureau must validate the GQ frame. This validation activity is part of the 2020 Census ADC Operation. The 2020 Census GQ Operation consists of these components: • In-Office GQ Advance Contact (known as GQ Advance Visit in the 2010 Census): For the 2020 Census, this will be an in-office function only. In an effort to reduce respondent burden, cases for which the staff is unable to contact or resolve during the","2020_census_methodology.pdf, Page 111"
2020_census_methodology.pdf_p111_c622,2020_census_methodology.pdf,111,"In an effort to reduce respondent burden, cases for which the staff is unable to contact or resolve during the In-Office Advance Contact will go directly to GQ enumeration versus sending field staff to the GQ during the Advance Contact Operation and then returning during the GQ","2020_census_methodology.pdf, Page 111"
