county_fips,county_name,pct_no_broadband,state_abbr
31119,"Madison County, Nebraska",23.7,NE
31121,"Merrick County, Nebraska",21.2,NE
31123,"Morrill County, Nebraska",34.3,NE
31129,"Nuckolls County, Nebraska",49.1,NE
31131,"Otoe County, Nebraska",12.0,NE
31133,"Pawnee County, Nebraska",39.9,NE
31137,"Phelps County, Nebraska",21.1,NE
31139,"Pierce County, Nebraska",14.4,NE
31143,"Polk County, Nebraska",36.5,NE
31145,"Red Willow County, Nebraska",23.2,NE
31149,"Rock County, Nebraska",45.6,NE
31151,"Saline County, Nebraska",19.1,NE
31153,"Sarpy County, Nebraska",10.3,NE
31157,"Scotts Bluff County, Nebraska",24.5,NE
31159,"Seward County, Nebraska",11.1,NE
31163,"Sherman County, Nebraska",52.6,NE
31165,"Sioux County, Nebraska",45.5,NE
31167,"Stanton County, Nebraska",13.4,NE
31171,"Thomas County, Nebraska",36.5,NE
31173,"Thurston County, Nebraska",51.8,NE
31177,"Washington County, Nebraska",9.2,NE
31179,"Wayne County, Nebraska",24.3,NE
31181,"Webster County, Nebraska",28.5,NE
31185,"York County, Nebraska",7.5,NE
31127,"Nemaha County, Nebraska",27.5,NE
31135,"Perkins County, Nebraska",4.4,NE
31141,"Platte County, Nebraska",14.0,NE
31147,"Richardson County, Nebraska",25.0,NE
31155,"Saunders County, Nebraska",18.1,NE
31161,"Sheridan County, Nebraska",50.3,NE
31169,"Thayer County, Nebraska",37.4,NE
31175,"Valley County, Nebraska",41.0,NE
31183,"Wheeler County, Nebraska",40.9,NE
31041,"Custer County, Nebraska",24.3,NE
31125,"Nance County, Nebraska",49.8,NE
31035,"Clay County, Nebraska",18.5,NE
31117,"McPherson County, Nebraska",39.3,NE
25003,"Berkshire County, Massachusetts",14.6,MA
25005,"Bristol County, Massachusetts",24.0,MA
25007,"Dukes County, Massachusetts",47.9,MA
25009,"Essex County, Massachusetts",12.9,MA
25011,"Franklin County, Massachusetts",3.4,MA
25013,"Hampden County, Massachusetts",16.9,MA
25015,"Hampshire County, Massachusetts",10.4,MA
25017,"Middlesex County, Massachusetts",8.9,MA
25019,"Nantucket County, Massachusetts",42.1,MA
25021,"Norfolk County, Massachusetts",10.4,MA
25023,"Plymouth County, Massachusetts",6.9,MA
25025,"Suffolk County, Massachusetts",15.3,MA
25027,"Worcester County, Massachusetts",3.1,MA
25001,"Barnstable County, Massachusetts",37.8,MA
37003,"Alexander County, North Carolina",23.7,NC
37005,"Alleghany County, North Carolina",42.1,NC
37007,"Anson County, North Carolina",37.0,NC
37009,"Ashe County, North Carolina",44.8,NC
37011,"Avery County, North Carolina",36.7,NC
37013,"Beaufort County, North Carolina",30.3,NC
37015,"Bertie County, North Carolina",38.1,NC
37017,"Bladen County, North Carolina",37.5,NC
37019,"Brunswick County, North Carolina",29.7,NC
37021,"Buncombe County, North Carolina",12.3,NC
37023,"Burke County, North Carolina",33.1,NC
37025,"Cabarrus County, North Carolina",5.7,NC
37027,"Caldwell County, North Carolina",15.9,NC
37029,"Camden County, North Carolina",6.6,NC
37031,"Carteret County, North Carolina",28.6,NC
37033,"Caswell County, North Carolina",38.6,NC
37035,"Catawba County, North Carolina",22.2,NC
37037,"Chatham County, North Carolina",4.3,NC
37039,"Cherokee County, North Carolina",43.8,NC
37041,"Chowan County, North Carolina",36.8,NC
37043,"Clay County, North Carolina",38.2,NC
37045,"Cleveland County, North Carolina",27.1,NC
34003,"Bergen County, New Jersey",8.2,NJ
34005,"Burlington County, New Jersey",7.3,NJ
34007,"Camden County, New Jersey",13.4,NJ
34009,"Cape May County, New Jersey",39.0,NJ
34011,"Cumberland County, New Jersey",12.8,NJ
29019,"Boone County, Missouri",3.5,MO
29021,"Buchanan County, Missouri",15.9,MO
29023,"Butler County, Missouri",49.9,MO
29025,"Caldwell County, Missouri",53.0,MO
29027,"Callaway County, Missouri",12.4,MO
34019,"Hunterdon County, New Jersey",5.4,NJ
34013,"Essex County, New Jersey",17.2,NJ
34015,"Gloucester County, New Jersey",11.0,NJ
34017,"Hudson County, New Jersey",14.0,NJ
34021,"Mercer County, New Jersey",8.1,NJ
34023,"Middlesex County, New Jersey",9.6,NJ
34025,"Monmouth County, New Jersey",12.6,NJ
34027,"Morris County, New Jersey",11.6,NJ
34029,"Ocean County, New Jersey",14.9,NJ
34031,"Passaic County, New Jersey",12.2,NJ
34033,"Salem County, New Jersey",23.2,NJ
34035,"Somerset County, New Jersey",9.0,NJ
34037,"Sussex County, New Jersey",14.1,NJ
34039,"Union County, New Jersey",13.1,NJ
34041,"Warren County, New Jersey",7.7,NJ
34001,"Atlantic County, New Jersey",11.6,NJ
38003,"Barnes County, North Dakota",22.2,ND
38005,"Benson County, North Dakota",35.4,ND
38007,"Billings County, North Dakota",38.1,ND
38009,"Bottineau County, North Dakota",30.0,ND
38011,"Bowman County, North Dakota",21.5,ND
38013,"Burke County, North Dakota",39.7,ND
38015,"Burleigh County, North Dakota",11.1,ND
38017,"Cass County, North Dakota",7.1,ND
38019,"Cavalier County, North Dakota",39.5,ND
38021,"Dickey County, North Dakota",21.1,ND
38023,"Divide County, North Dakota",43.7,ND
38025,"Dunn County, North Dakota",25.8,ND
38027,"Eddy County, North Dakota",17.3,ND
38029,"Emmons County, North Dakota",50.2,ND
38031,"Foster County, North Dakota",6.0,ND
38033,"Golden Valley County, North Dakota",23.0,ND
38035,"Grand Forks County, North Dakota",9.1,ND
38037,"Grant County, North Dakota",40.0,ND
38039,"Griggs County, North Dakota",50.3,ND
38041,"Hettinger County, North Dakota",37.3,ND
38043,"Kidder County, North Dakota",54.9,ND
38045,"LaMoure County, North Dakota",39.9,ND
38047,"Logan County, North Dakota",51.4,ND
38049,"McHenry County, North Dakota",24.0,ND
38051,"McIntosh County, North Dakota",49.1,ND
38053,"McKenzie County, North Dakota",51.2,ND
38055,"McLean County, North Dakota",34.0,ND
38057,"Mercer County, North Dakota",17.5,ND
38059,"Morton County, North Dakota",5.2,ND
38061,"Mountrail County, North Dakota",39.9,ND
38063,"Nelson County, North Dakota",46.8,ND
38065,"Oliver County, North Dakota",32.7,ND
38067,"Pembina County, North Dakota",24.6,ND
38069,"Pierce County, North Dakota",22.6,ND
38071,"Ramsey County, North Dakota",10.6,ND
38073,"Ransom County, North Dakota",39.8,ND
38075,"Renville County, North Dakota",23.9,ND
38077,"Richland County, North Dakota",16.4,ND
38079,"Rolette County, North Dakota",47.3,ND
38081,"Sargent County, North Dakota",21.8,ND
38083,"Sheridan County, North Dakota",36.0,ND
38085,"Sioux County, North Dakota",43.1,ND
38087,"Slope County, North Dakota",41.1,ND
38089,"Stark County, North Dakota",10.6,ND
38091,"Steele County, North Dakota",39.6,ND
38093,"Stutsman County, North Dakota",15.0,ND
38095,"Towner County, North Dakota",44.6,ND
38097,"Traill County, North Dakota",17.6,ND
38099,"Walsh County, North Dakota",32.9,ND
38101,"Ward County, North Dakota",6.7,ND
38103,"Wells County, North Dakota",40.4,ND
38105,"Williams County, North Dakota",25.6,ND
38001,"Adams County, North Dakota",42.0,ND
39001,"Adams County, Ohio",43.4,OH
39003,"Allen County, Ohio",14.8,OH
39005,"Ashland County, Ohio",10.7,OH
39007,"Ashtabula County, Ohio",20.8,OH
39009,"Athens County, Ohio",10.8,OH
39011,"Auglaize County, Ohio",11.9,OH
39013,"Belmont County, Ohio",24.2,OH
39017,"Butler County, Ohio",8.7,OH
39019,"Carroll County, Ohio",38.2,OH
39021,"Champaign County, Ohio",4.2,OH
39023,"Clark County, Ohio",12.8,OH
39025,"Clermont County, Ohio",14.4,OH
39033,"Crawford County, Ohio",15.5,OH
39027,"Clinton County, Ohio",14.6,OH
39029,"Columbiana County, Ohio",21.9,OH
39031,"Coshocton County, Ohio",20.3,OH
39035,"Cuyahoga County, Ohio",18.3,OH
39037,"Darke County, Ohio",37.2,OH
39039,"Defiance County, Ohio",7.0,OH
39041,"Delaware County, Ohio",11.9,OH
39043,"Erie County, Ohio",15.4,OH
39045,"Fairfield County, Ohio",12.3,OH
39047,"Fayette County, Ohio",30.6,OH
39049,"Franklin County, Ohio",7.5,OH
39051,"Fulton County, Ohio",10.8,OH
39053,"Gallia County, Ohio",24.2,OH
39055,"Geauga County, Ohio",7.6,OH
39057,"Greene County, Ohio",13.6,OH
39059,"Guernsey County, Ohio",22.6,OH
39061,"Hamilton County, Ohio",11.9,OH
39063,"Hancock County, Ohio",4.4,OH
39065,"Hardin County, Ohio",31.7,OH
39067,"Harrison County, Ohio",53.2,OH
39071,"Highland County, Ohio",33.1,OH
39073,"Hocking County, Ohio",12.9,OH
39075,"Holmes County, Ohio",49.1,OH
39077,"Huron County, Ohio",23.9,OH
39079,"Jackson County, Ohio",21.5,OH
39081,"Jefferson County, Ohio",30.9,OH
39083,"Knox County, Ohio",15.1,OH
39085,"Lake County, Ohio",11.7,OH
39087,"Lawrence County, Ohio",39.8,OH
39089,"Licking County, Ohio",5.4,OH
39093,"Lorain County, Ohio",11.6,OH
39095,"Lucas County, Ohio",10.7,OH
39097,"Madison County, Ohio",12.9,OH
39099,"Mahoning County, Ohio",18.3,OH
39101,"Marion County, Ohio",13.8,OH
39103,"Medina County, Ohio",13.5,OH
39105,"Meigs County, Ohio",52.1,OH
39107,"Mercer County, Ohio",13.9,OH
39109,"Miami County, Ohio",14.7,OH
39111,"Monroe County, Ohio",52.9,OH
39113,"Montgomery County, Ohio",16.7,OH
39115,"Morgan County, Ohio",49.3,OH
39117,"Morrow County, Ohio",23.7,OH
39119,"Muskingum County, Ohio",11.0,OH
39121,"Noble County, Ohio",28.4,OH
39123,"Ottawa County, Ohio",38.6,OH
39125,"Paulding County, Ohio",17.6,OH
39127,"Perry County, Ohio",20.4,OH
39129,"Pickaway County, Ohio",19.0,OH
39131,"Pike County, Ohio",48.9,OH
39133,"Portage County, Ohio",4.5,OH
39135,"Preble County, Ohio",10.7,OH
39137,"Putnam County, Ohio",9.8,OH
39139,"Richland County, Ohio",21.9,OH
39141,"Ross County, Ohio",20.4,OH
39143,"Sandusky County, Ohio",11.9,OH
39145,"Scioto County, Ohio",27.9,OH
39147,"Seneca County, Ohio",20.3,OH
39149,"Shelby County, Ohio",13.4,OH
39153,"Summit County, Ohio",14.7,OH
39155,"Trumbull County, Ohio",12.5,OH
39157,"Tuscarawas County, Ohio",21.3,OH
39159,"Union County, Ohio",7.6,OH
39161,"Van Wert County, Ohio",21.7,OH
39163,"Vinton County, Ohio",43.0,OH
39165,"Warren County, Ohio",6.3,OH
39167,"Washington County, Ohio",23.7,OH
39171,"Williams County, Ohio",4.9,OH
39173,"Wood County, Ohio",5.6,OH
39175,"Wyandot County, Ohio",33.9,OH
39015,"Brown County, Ohio",37.6,OH
39091,"Logan County, Ohio",21.9,OH
39169,"Wayne County, Ohio",8.5,OH
39069,"Henry County, Ohio",20.6,OH
39151,"Stark County, Ohio",9.3,OH
35003,"Catron County, New Mexico",49.4,NM
35005,"Chaves County, New Mexico",24.4,NM
35006,"Cibola County, New Mexico",49.2,NM
35007,"Colfax County, New Mexico",46.0,NM
35009,"Curry County, New Mexico",23.4,NM
35011,"De Baca County, New Mexico",35.9,NM
35013,"Doña Ana County, New Mexico",13.6,NM
35015,"Eddy County, New Mexico",20.8,NM
35017,"Grant County, New Mexico",23.0,NM
35019,"Guadalupe County, New Mexico",52.7,NM
35027,"Lincoln County, New Mexico",68.7,NM
35021,"Harding County, New Mexico",40.4,NM
35023,"Hidalgo County, New Mexico",50.8,NM
35025,"Lea County, New Mexico",32.8,NM
35028,"Los Alamos County, New Mexico",6.0,NM
35029,"Luna County, New Mexico",36.5,NM
35031,"McKinley County, New Mexico",45.7,NM
35033,"Mora County, New Mexico",40.0,NM
35035,"Otero County, New Mexico",26.9,NM
35037,"Quay County, New Mexico",47.1,NM
35039,"Rio Arriba County, New Mexico",42.4,NM
35041,"Roosevelt County, New Mexico",21.7,NM
35043,"Sandoval County, New Mexico",11.5,NM
35045,"San Juan County, New Mexico",31.0,NM
35047,"San Miguel County, New Mexico",49.4,NM
35049,"Santa Fe County, New Mexico",16.1,NM
35051,"Sierra County, New Mexico",47.2,NM
35053,"Socorro County, New Mexico",26.5,NM
35055,"Taos County, New Mexico",36.1,NM
35057,"Torrance County, New Mexico",51.3,NM
35059,"Union County, New Mexico",51.5,NM
35061,"Valencia County, New Mexico",24.4,NM
35001,"Bernalillo County, New Mexico",14.6,NM
47001,"Anderson County, Tennessee",12.7,TN
47003,"Bedford County, Tennessee",39.4,TN
47005,"Benton County, Tennessee",45.7,TN
47007,"Bledsoe County, Tennessee",54.6,TN
47009,"Blount County, Tennessee",12.3,TN
47011,"Bradley County, Tennessee",21.7,TN
47013,"Campbell County, Tennessee",37.1,TN
47015,"Cannon County, Tennessee",21.2,TN
47017,"Carroll County, Tennessee",27.6,TN
47019,"Carter County, Tennessee",19.8,TN
47021,"Cheatham County, Tennessee",13.4,TN
47023,"Chester County, Tennessee",32.7,TN
47025,"Claiborne County, Tennessee",31.0,TN
47027,"Clay County, Tennessee",51.3,TN
47029,"Cocke County, Tennessee",39.4,TN
47031,"Coffee County, Tennessee",14.0,TN
47033,"Crockett County, Tennessee",31.6,TN
47035,"Cumberland County, Tennessee",36.2,TN
47037,"Davidson County, Tennessee",12.0,TN
47039,"Decatur County, Tennessee",38.1,TN
47041,"DeKalb County, Tennessee",24.6,TN
47043,"Dickson County, Tennessee",20.9,TN
47045,"Dyer County, Tennessee",27.4,TN
47047,"Fayette County, Tennessee",23.5,TN
47049,"Fentress County, Tennessee",36.9,TN
47051,"Franklin County, Tennessee",12.7,TN
47053,"Gibson County, Tennessee",23.7,TN
47055,"Giles County, Tennessee",37.2,TN
47057,"Grainger County, Tennessee",23.8,TN
47059,"Greene County, Tennessee",29.8,TN
47061,"Grundy County, Tennessee",49.6,TN
47063,"Hamblen County, Tennessee",19.7,TN
47065,"Hamilton County, Tennessee",3.3,TN
47069,"Hardeman County, Tennessee",38.3,TN
47071,"Hardin County, Tennessee",38.6,TN
47073,"Hawkins County, Tennessee",27.9,TN
47075,"Haywood County, Tennessee",47.2,TN
47077,"Henderson County, Tennessee",21.4,TN
47079,"Henry County, Tennessee",21.4,TN
47081,"Hickman County, Tennessee",39.9,TN
47083,"Houston County, Tennessee",53.2,TN
47085,"Humphreys County, Tennessee",54.4,TN
47087,"Jackson County, Tennessee",22.0,TN
47091,"Johnson County, Tennessee",45.5,TN
47093,"Knox County, Tennessee",11.7,TN
47095,"Lake County, Tennessee",51.2,TN
47097,"Lauderdale County, Tennessee",47.1,TN
47099,"Lawrence County, Tennessee",27.6,TN
47103,"Lincoln County, Tennessee",20.4,TN
47105,"Loudon County, Tennessee",12.9,TN
47109,"McNairy County, Tennessee",50.3,TN
47111,"Macon County, Tennessee",32.9,TN
47113,"Madison County, Tennessee",10.7,TN
47117,"Marshall County, Tennessee",13.7,TN
47119,"Maury County, Tennessee",4.0,TN
47123,"Monroe County, Tennessee",37.9,TN
47125,"Montgomery County, Tennessee",10.5,TN
47129,"Morgan County, Tennessee",20.3,TN
06003,"Alpine County, California",54.3,CA
45089,"Williamsburg County, South Carolina",54.2,SC
45091,"York County, South Carolina",4.3,SC
45001,"Abbeville County, South Carolina",34.7,SC
06005,"Amador County, California",15.1,CA
06007,"Butte County, California",34.1,CA
06009,"Calaveras County, California",24.0,CA
06011,"Colusa County, California",29.6,CA
06013,"Contra Costa County, California",9.8,CA
06015,"Del Norte County, California",28.9,CA
06017,"El Dorado County, California",12.4,CA
06019,"Fresno County, California",15.0,CA
06021,"Glenn County, California",23.1,CA
06023,"Humboldt County, California",10.8,CA
06025,"Imperial County, California",33.8,CA
06027,"Inyo County, California",32.5,CA
06029,"Kern County, California",11.8,CA
06031,"Kings County, California",22.4,CA
06033,"Lake County, California",22.1,CA
06035,"Lassen County, California",25.9,CA
06037,"Los Angeles County, California",17.7,CA
06039,"Madera County, California",36.7,CA
06041,"Marin County, California",4.7,CA
06043,"Mariposa County, California",38.2,CA
06045,"Mendocino County, California",20.5,CA
06047,"Merced County, California",16.4,CA
06049,"Modoc County, California",37.9,CA
06051,"Mono County, California",60.3,CA
06053,"Monterey County, California",13.4,CA
06055,"Napa County, California",13.5,CA
06057,"Nevada County, California",15.8,CA
06059,"Orange County, California",13.6,CA
06061,"Placer County, California",12.9,CA
06063,"Plumas County, California",37.2,CA
06065,"Riverside County, California",12.5,CA
06067,"Sacramento County, California",4.3,CA
06069,"San Benito County, California",4.2,CA
06071,"San Bernardino County, California",24.3,CA
06073,"San Diego County, California",7.3,CA
06075,"San Francisco County, California",10.4,CA
47131,"Obion County, Tennessee",22.4,TN
47135,"Perry County, Tennessee",53.5,TN
06077,"San Joaquin County, California",23.8,CA
06079,"San Luis Obispo County, California",13.7,CA
06081,"San Mateo County, California",10.3,CA
06083,"Santa Barbara County, California",5.1,CA
06085,"Santa Clara County, California",9.4,CA
06087,"Santa Cruz County, California",10.2,CA
06089,"Shasta County, California",20.2,CA
06091,"Sierra County, California",38.0,CA
06093,"Siskiyou County, California",33.3,CA
06095,"Solano County, California",6.6,CA
06097,"Sonoma County, California",12.8,CA
06099,"Stanislaus County, California",15.2,CA
06101,"Sutter County, California",11.6,CA
06103,"Tehama County, California",38.3,CA
06105,"Trinity County, California",48.2,CA
06107,"Tulare County, California",38.7,CA
06109,"Tuolumne County, California",36.2,CA
06111,"Ventura County, California",11.5,CA
06113,"Yolo County, California",3.9,CA
06115,"Yuba County, California",20.0,CA
06001,"Alameda County, California",14.2,CA
23003,"Aroostook County, Maine",38.0,ME
23005,"Cumberland County, Maine",10.9,ME
23007,"Franklin County, Maine",41.4,ME
23009,"Hancock County, Maine",27.8,ME
23011,"Kennebec County, Maine",20.8,ME
23013,"Knox County, Maine",35.7,ME
23015,"Lincoln County, Maine",29.6,ME
23017,"Oxford County, Maine",36.3,ME
23019,"Penobscot County, Maine",31.6,ME
23021,"Piscataquis County, Maine",54.2,ME
23023,"Sagadahoc County, Maine",6.3,ME
23025,"Somerset County, Maine",36.8,ME
23027,"Waldo County, Maine",54.9,ME
23029,"Washington County, Maine",38.6,ME
23031,"York County, Maine",15.8,ME
23001,"Androscoggin County, Maine",14.8,ME
47149,"Rutherford County, Tennessee",8.1,TN
47139,"Polk County, Tennessee",48.9,TN
47143,"Rhea County, Tennessee",43.3,TN
47145,"Roane County, Tennessee",35.9,TN
47151,"Scott County, Tennessee",41.7,TN
47155,"Sevier County, Tennessee",36.0,TN
47157,"Shelby County, Tennessee",19.8,TN
47159,"Smith County, Tennessee",24.9,TN
47163,"Sullivan County, Tennessee",16.3,TN
47165,"Sumner County, Tennessee",9.0,TN
47167,"Tipton County, Tennessee",18.0,TN
47171,"Unicoi County, Tennessee",30.6,TN
47173,"Union County, Tennessee",51.4,TN
47177,"Warren County, Tennessee",27.7,TN
47181,"Wayne County, Tennessee",46.6,TN
47185,"White County, Tennessee",16.3,TN
47187,"Williamson County, Tennessee",9.9,TN
47101,"Lewis County, Tennessee",33.9,TN
47107,"McMinn County, Tennessee",35.0,TN
47115,"Marion County, Tennessee",34.1,TN
47121,"Meigs County, Tennessee",39.7,TN
47127,"Moore County, Tennessee",35.1,TN
47133,"Overton County, Tennessee",54.9,TN
47141,"Putnam County, Tennessee",3.2,TN
47147,"Robertson County, Tennessee",9.7,TN
47153,"Sequatchie County, Tennessee",39.2,TN
47161,"Stewart County, Tennessee",38.4,TN
47169,"Trousdale County, Tennessee",36.2,TN
47175,"Van Buren County, Tennessee",27.0,TN
47183,"Weakley County, Tennessee",37.0,TN
47189,"Wilson County, Tennessee",13.4,TN
47067,"Hancock County, Tennessee",51.4,TN
47179,"Washington County, Tennessee",6.5,TN
47089,"Jefferson County, Tennessee",22.9,TN
45003,"Aiken County, South Carolina",37.1,SC
45005,"Allendale County, South Carolina",54.4,SC
45007,"Anderson County, South Carolina",23.7,SC
45009,"Bamberg County, South Carolina",39.8,SC
45011,"Barnwell County, South Carolina",51.6,SC
45013,"Beaufort County, South Carolina",21.1,SC
47137,"Pickett County, Tennessee",37.8,TN
45015,"Berkeley County, South Carolina",14.5,SC
45017,"Calhoun County, South Carolina",49.1,SC
45019,"Charleston County, South Carolina",15.7,SC
45021,"Cherokee County, South Carolina",20.5,SC
45023,"Chester County, South Carolina",39.3,SC
45025,"Chesterfield County, South Carolina",42.4,SC
45027,"Clarendon County, South Carolina",49.0,SC
45029,"Colleton County, South Carolina",48.3,SC
45031,"Darlington County, South Carolina",36.5,SC
45033,"Dillon County, South Carolina",51.7,SC
45035,"Dorchester County, South Carolina",13.4,SC
45037,"Edgefield County, South Carolina",20.6,SC
45039,"Fairfield County, South Carolina",42.3,SC
45041,"Florence County, South Carolina",21.6,SC
45043,"Georgetown County, South Carolina",21.5,SC
45045,"Greenville County, South Carolina",9.8,SC
45047,"Greenwood County, South Carolina",36.3,SC
45049,"Hampton County, South Carolina",38.0,SC
45051,"Horry County, South Carolina",23.6,SC
45053,"Jasper County, South Carolina",34.9,SC
45055,"Kershaw County, South Carolina",21.2,SC
45057,"Lancaster County, South Carolina",11.4,SC
45059,"Laurens County, South Carolina",26.0,SC
45061,"Lee County, South Carolina",43.2,SC
45063,"Lexington County, South Carolina",15.1,SC
45065,"McCormick County, South Carolina",35.6,SC
45067,"Marion County, South Carolina",48.9,SC
45069,"Marlboro County, South Carolina",40.7,SC
45071,"Newberry County, South Carolina",38.1,SC
45073,"Oconee County, South Carolina",37.6,SC
45075,"Orangeburg County, South Carolina",35.6,SC
45077,"Pickens County, South Carolina",21.3,SC
45079,"Richland County, South Carolina",17.5,SC
45081,"Saluda County, South Carolina",35.2,SC
45083,"Spartanburg County, South Carolina",22.5,SC
45085,"Sumter County, South Carolina",33.6,SC
45087,"Union County, South Carolina",52.5,SC
13001,"Appling County, Georgia",46.1,GA
13003,"Atkinson County, Georgia",51.6,GA
13005,"Bacon County, Georgia",53.4,GA
13007,"Baker County, Georgia",45.0,GA
13009,"Baldwin County, Georgia",34.2,GA
13011,"Banks County, Georgia",28.5,GA
13013,"Barrow County, Georgia",4.9,GA
13015,"Bartow County, Georgia",14.7,GA
13017,"Ben Hill County, Georgia",45.4,GA
13019,"Berrien County, Georgia",54.6,GA
13031,"Bulloch County, Georgia",22.5,GA
13025,"Brantley County, Georgia",39.2,GA
13027,"Brooks County, Georgia",47.4,GA
13029,"Bryan County, Georgia",5.6,GA
13033,"Burke County, Georgia",38.7,GA
13035,"Butts County, Georgia",21.2,GA
13037,"Calhoun County, Georgia",46.2,GA
13039,"Camden County, Georgia",22.6,GA
13043,"Candler County, Georgia",51.3,GA
13045,"Carroll County, Georgia",17.0,GA
13047,"Catoosa County, Georgia",6.8,GA
13049,"Charlton County, Georgia",47.8,GA
13053,"Chattahoochee County, Georgia",36.5,GA
13055,"Chattooga County, Georgia",38.3,GA
13057,"Cherokee County, Georgia",12.6,GA
13059,"Clarke County, Georgia",19.7,GA
13061,"Clay County, Georgia",38.9,GA
13065,"Clinch County, Georgia",37.2,GA
13067,"Cobb County, Georgia",3.9,GA
13069,"Coffee County, Georgia",47.1,GA
13071,"Colquitt County, Georgia",51.9,GA
13073,"Columbia County, Georgia",3.3,GA
13075,"Cook County, Georgia",25.6,GA
13079,"Crawford County, Georgia",30.8,GA
13081,"Crisp County, Georgia",36.3,GA
13085,"Dawson County, Georgia",19.0,GA
13087,"Decatur County, Georgia",50.1,GA
13091,"Dodge County, Georgia",41.2,GA
13093,"Dooly County, Georgia",46.0,GA
13095,"Dougherty County, Georgia",32.8,GA
13099,"Early County, Georgia",35.6,GA
13101,"Echols County, Georgia",40.4,GA
13105,"Elbert County, Georgia",54.5,GA
13107,"Emanuel County, Georgia",46.3,GA
13109,"Evans County, Georgia",46.3,GA
13113,"Fayette County, Georgia",12.5,GA
13115,"Floyd County, Georgia",10.7,GA
13117,"Forsyth County, Georgia",6.8,GA
13121,"Fulton County, Georgia",14.3,GA
13123,"Gilmer County, Georgia",20.2,GA
13021,"Bibb County, Georgia",27.1,GA
13023,"Bleckley County, Georgia",40.6,GA
13127,"Glynn County, Georgia",28.0,GA
13129,"Gordon County, Georgia",12.9,GA
13131,"Grady County, Georgia",50.0,GA
13135,"Gwinnett County, Georgia",11.7,GA
13137,"Habersham County, Georgia",24.6,GA
13139,"Hall County, Georgia",20.5,GA
13143,"Haralson County, Georgia",21.9,GA
13145,"Harris County, Georgia",7.9,GA
13149,"Heard County, Georgia",49.8,GA
13151,"Henry County, Georgia",4.2,GA
13153,"Houston County, Georgia",12.7,GA
13157,"Jackson County, Georgia",4.8,GA
13159,"Jasper County, Georgia",18.8,GA
13165,"Jenkins County, Georgia",42.6,GA
13167,"Johnson County, Georgia",46.7,GA
13171,"Lamar County, Georgia",37.0,GA
13173,"Lanier County, Georgia",40.8,GA
13177,"Lee County, Georgia",4.8,GA
13179,"Liberty County, Georgia",16.9,GA
13181,"Lincoln County, Georgia",52.7,GA
13187,"Lumpkin County, Georgia",4.1,GA
13191,"McIntosh County, Georgia",49.4,GA
13193,"Macon County, Georgia",52.7,GA
13195,"Madison County, Georgia",22.1,GA
13199,"Meriwether County, Georgia",48.1,GA
13201,"Miller County, Georgia",50.4,GA
13207,"Monroe County, Georgia",23.2,GA
13209,"Montgomery County, Georgia",54.3,GA
13211,"Morgan County, Georgia",17.7,GA
13213,"Murray County, Georgia",34.6,GA
13215,"Muscogee County, Georgia",33.0,GA
13217,"Newton County, Georgia",24.0,GA
13219,"Oconee County, Georgia",7.1,GA
13221,"Oglethorpe County, Georgia",21.8,GA
13223,"Paulding County, Georgia",7.1,GA
13225,"Peach County, Georgia",27.2,GA
13227,"Pickens County, Georgia",22.8,GA
13229,"Pierce County, Georgia",43.6,GA
13231,"Pike County, Georgia",23.4,GA
13233,"Polk County, Georgia",35.5,GA
13235,"Pulaski County, Georgia",27.8,GA
13237,"Putnam County, Georgia",24.2,GA
13247,"Rockdale County, Georgia",19.2,GA
13241,"Rabun County, Georgia",36.5,GA
13243,"Randolph County, Georgia",38.0,GA
13245,"Richmond County, Georgia",32.6,GA
13249,"Schley County, Georgia",45.0,GA
13251,"Screven County, Georgia",51.1,GA
13253,"Seminole County, Georgia",37.9,GA
13255,"Spalding County, Georgia",37.4,GA
13257,"Stephens County, Georgia",30.9,GA
13259,"Stewart County, Georgia",54.4,GA
13261,"Sumter County, Georgia",35.6,GA
13263,"Talbot County, Georgia",36.7,GA
13265,"Taliaferro County, Georgia",36.9,GA
13267,"Tattnall County, Georgia",41.3,GA
13269,"Taylor County, Georgia",53.7,GA
13271,"Telfair County, Georgia",38.2,GA
13273,"Terrell County, Georgia",40.6,GA
13275,"Thomas County, Georgia",27.3,GA
13277,"Tift County, Georgia",21.8,GA
13279,"Toombs County, Georgia",38.6,GA
13281,"Towns County, Georgia",35.4,GA
13283,"Treutlen County, Georgia",40.2,GA
13285,"Troup County, Georgia",29.5,GA
13287,"Turner County, Georgia",25.1,GA
13289,"Twiggs County, Georgia",52.5,GA
13291,"Union County, Georgia",33.0,GA
13293,"Upson County, Georgia",22.8,GA
13295,"Walker County, Georgia",22.5,GA
13297,"Walton County, Georgia",9.8,GA
13299,"Ware County, Georgia",35.8,GA
13301,"Warren County, Georgia",52.2,GA
13303,"Washington County, Georgia",43.0,GA
13305,"Wayne County, Georgia",52.1,GA
13307,"Webster County, Georgia",53.3,GA
13309,"Wheeler County, Georgia",37.6,GA
13311,"White County, Georgia",27.3,GA
13313,"Whitfield County, Georgia",36.9,GA
13315,"Wilcox County, Georgia",54.0,GA
13317,"Wilkes County, Georgia",42.5,GA
13319,"Wilkinson County, Georgia",48.6,GA
13239,"Quitman County, Georgia",45.1,GA
13321,"Worth County, Georgia",40.3,GA
13077,"Coweta County, Georgia",13.5,GA
13083,"Dade County, Georgia",33.7,GA
